 pedido;fecha_pedido;fecha;financial_status;total;subtotal;shipping;taxes;discount_code;discount_amount;sku;producto;cantidad;precio_unitario;ImportadoIA;descuento_item;categoria_producto;canal;ciudad;departamento;payment_method;risk_level
1817;2024-06-12 10:02:01-05:00;2024-06-12;paid;152.700,00;152.700,00;0,00;19.942,02;ELEVENPRO10;0,00;80394;Camiseta Tour de Francia azul hombre - S / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;Sin información;Sin información;Wompi;Low
1817;2024-06-12 10:02:01-05:00;2024-06-12;paid;152.700,00;152.700,00;0,00;19.942,02;ELEVENPRO10;0,00;81505727;Calcetines tejidos - S / Neon;1;27.800,00;NO;0.0;Calcetines;web;Riosucio;Caldas;Wompi;Low
1818;2024-06-12 10:24:37-05:00;2024-06-12;paid;275.980,00;275.980,00;0,00;19.942,02;ELEVENPRO10;0,00;80393;Camiseta Tour de Francia verde hombre - M / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;Sin información;Sin información;Addi Payment;Low
1818;2024-06-12 10:24:37-05:00;2024-06-12;paid;275.980,00;275.980,00;0,00;19.942,02;ELEVENPRO10;0,00;2201;Chaqueta camuflada Luminance - L;1;151.080,00;NO;0.0;Chaquetas;web;Facatativá;Cundinamarca;Addi Payment;Low
1822;2024-06-12 11:55:10-05:00;2024-06-12;paid;139.900,00;124.900,00;15.000,00;19.942,02;ELEVENPRO10;0,00;80394;Camiseta Tour de Francia azul hombre - M / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;Bogotá;Bogotá D.C.;Addi Payment;Low
1828;2024-06-12 15:56:34-05:00;2024-06-12;paid;149.900,00;134.900,00;15.000,00;21.538,66;ELEVENPRO10;0,00;90393;Camiseta Tour de Francia verde hombre - L / Manga larga;1;134.900,00;NO;0.0;Camisetas;web;Pereira;Risaralda;Addi Payment;Low
1833;2024-06-12 20:31:45-05:00;2024-06-12;paid;139.900,00;124.900,00;15.000,00;19.942,02;ELEVENPRO10;0,00;80394;Camiseta Tour de Francia azul hombre - S / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;Mosquera;Cundinamarca;Addi Payment;Low
1836;2024-06-12 20:58:15-05:00;2024-06-12;paid;139.900,00;124.900,00;15.000,00;19.942,02;ELEVENPRO10;0,00;80394;Camiseta Tour de Francia azul hombre - L / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;Turbaco;Bolívar;Addi Payment;Low
1840;2024-06-13 08:58:27-05:00;2024-06-13;paid;149.900,00;134.900,00;15.000,00;21.538,66;ELEVENPRO10;0,00;90394;Camiseta Tour de Francia azul hombre - L / Manga larga;1;134.900,00;NO;0.0;Camisetas;web;Salento;Quindío;Addi Payment;Low
1853;2024-06-13 15:01:51-05:00;2024-06-13;paid;152.700,00;152.700,00;0,00;19.942,02;ELEVENPRO10;0,00;80394;Camiseta Tour de Francia azul hombre - M / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;Sin información;Sin información;Addi Payment;Low
1853;2024-06-13 15:01:51-05:00;2024-06-13;paid;152.700,00;152.700,00;0,00;19.942,02;ELEVENPRO10;0,00;81505727;Calcetines tejidos - M / White;1;27.800,00;NO;0.0;Calcetines;web;Buga;Valle Del Cauca;Addi Payment;Low
1854;2024-06-13 15:47:26-05:00;2024-06-13;paid;139.900,00;124.900,00;15.000,00;19.942,02;ELEVENPRO10;0,00;14394;Camiseta Tour de Francia azul mujer - M / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;Bogotá;Bogotá D.C.;Addi Payment;Low
1856;2024-06-13 19:18:51-05:00;2024-06-13;paid;139.900,00;124.900,00;15.000,00;19.942,02;ELEVENPRO10;0,00;80393;Camiseta Tour de Francia verde hombre - M / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;La Dorada;Caldas;Addi Payment;Low
1858;2024-06-13 20:31:03-05:00;2024-06-13;paid;249.800,00;249.800,00;0,00;39.884,03;ELEVENPRO10;0,00;80394;Camiseta Tour de Francia azul hombre - XL / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;Ventaquemada;Boyacá;Wompi;Low
1858;2024-06-13 20:31:03-05:00;2024-06-13;paid;249.800,00;249.800,00;0,00;39.884,03;ELEVENPRO10;0,00;80393;Camiseta Tour de Francia verde hombre - L / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;Sin información;Sin información;Wompi;Low
1859;2024-06-13 20:32:46-05:00;2024-06-13;paid;139.900,00;124.900,00;15.000,00;19.942,02;ELEVENPRO10;0,00;80394;Camiseta Tour de Francia azul hombre - M / Manga corta;1;124.900,00;NO;0.0;Camisetas;draft_order;Pasto;Nariño;Addi Payment;Low
1865;2024-06-14 08:43:17-05:00;2024-06-14;paid;152.700,00;152.700,00;0,00;19.942,02;ELEVENPRO10;0,00;80393;Camiseta Tour de Francia verde hombre - L / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;Sin información;Sin información;Wompi;Low
1865;2024-06-14 08:43:17-05:00;2024-06-14;paid;152.700,00;152.700,00;0,00;19.942,02;ELEVENPRO10;0,00;81505727;Calcetines tejidos - S / Black;1;27.800,00;NO;0.0;Calcetines;web;Cali;Valle Del Cauca;Wompi;Low
1870;2024-06-14 13:28:32-05:00;2024-06-14;paid;249.800,00;249.800,00;0,00;39.884,03;ELEVENPRO10;0,00;80394;Camiseta Tour de Francia azul hombre - M / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;Sin información;Sin información;Addi Payment;Low
1870;2024-06-14 13:28:32-05:00;2024-06-14;paid;249.800,00;249.800,00;0,00;39.884,03;ELEVENPRO10;0,00;14394;Camiseta Tour de Francia azul mujer - XS / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;Santa Marta;Magdalena;Addi Payment;Low
1871;2024-06-14 15:23:11-05:00;2024-06-14;paid;139.900,00;124.900,00;15.000,00;19.942,02;ELEVENPRO10;0,00;80394;Camiseta Tour de Francia azul hombre - XL / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;Acacias;Meta;Addi Payment;Low
1872;2024-06-14 15:24:16-05:00;2024-06-14;paid;139.900,00;124.900,00;15.000,00;19.942,02;ELEVENPRO10;0,00;80394;Camiseta Tour de Francia azul hombre - M / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;Rionegro;Antioquia;Addi Payment;Low
1873;2024-06-14 15:48:37-05:00;2024-06-14;paid;152.700,00;152.700,00;0,00;19.942,02;ELEVENPRO10;0,00;80393;Camiseta Tour de Francia verde hombre - S / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;Sin información;Sin información;Addi Payment;Low
1873;2024-06-14 15:48:37-05:00;2024-06-14;paid;152.700,00;152.700,00;0,00;19.942,02;ELEVENPRO10;0,00;81505727;Calcetines tejidos - M / White;1;27.800,00;NO;0.0;Calcetines;web;Cali;Valle Del Cauca;Addi Payment;Low
1875;2024-06-14 17:09:31-05:00;2024-06-14;paid;249.800,00;249.800,00;0,00;39.884,03;ELEVENPRO10;0,00;14394;Camiseta Tour de Francia azul mujer - XS / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;Tabio;Cundinamarca;Addi Payment;Low
1875;2024-06-14 17:09:31-05:00;2024-06-14;paid;249.800,00;249.800,00;0,00;39.884,03;ELEVENPRO10;0,00;14394;Camiseta Tour de Francia azul mujer - S / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;Sin información;Sin información;Addi Payment;Low
1878;2024-06-14 19:18:41-05:00;2024-06-14;paid;249.800,00;249.800,00;0,00;39.884,03;ELEVENPRO10;0,00;80394;Camiseta Tour de Francia azul hombre - M / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;Tabio;Cundinamarca;Addi Payment;Low
1878;2024-06-14 19:18:41-05:00;2024-06-14;paid;249.800,00;249.800,00;0,00;39.884,03;ELEVENPRO10;0,00;14394;Camiseta Tour de Francia azul mujer - S / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;Sin información;Sin información;Addi Payment;Low
1880;2024-06-14 19:49:39-05:00;2024-06-14;paid;154.900,00;139.900,00;15.000,00;22.336,97;ELEVENPRO10;0,00;90394;Camiseta Tour de Francia azul hombre - XXL / Manga larga;1;139.900,00;NO;0.0;Camisetas;web;Envigado;Antioquia;Addi Payment;Low
1887;2024-06-15 09:21:21-05:00;2024-06-15;paid;139.900,00;124.900,00;15.000,00;19.942,02;ELEVENPRO10;0,00;80394;Camiseta Tour de Francia azul hombre - L / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;Bogotá;Bogotá D.C.;Wompi;Low
1889;2024-06-15 10:24:38-05:00;2024-06-15;paid;139.900,00;124.900,00;15.000,00;19.942,02;ELEVENPRO10;0,00;80394;Camiseta Tour de Francia azul hombre - XL / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;Villeta;Cundinamarca;Addi Payment + Wompi;Low
1890;2024-06-15 10:28:14-05:00;2024-06-15;paid;139.900,00;124.900,00;15.000,00;19.942,02;ELEVENPRO10;0,00;80393;Camiseta Tour de Francia verde hombre - L / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;Barrancabermeja;Santander;Addi Payment;Low
1892;2024-06-15 11:31:53-05:00;2024-06-15;paid;139.900,00;124.900,00;15.000,00;19.942,02;ELEVENPRO10;0,00;80394;Camiseta Tour de Francia azul hombre - M / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;Pitalito;Huila;Addi Payment;Low
1893;2024-06-15 12:39:29-05:00;2024-06-15;paid;139.900,00;124.900,00;15.000,00;19.942,02;ELEVENPRO10;0,00;14394;Camiseta Tour de Francia azul mujer - XS / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;Cali;Bogotá D.C.;Wompi;Low
1894;2024-06-15 13:44:33-05:00;2024-06-15;paid;184.800,00;184.800,00;0,00;29.505,88;ELEVENPRO10;0,00;80393;Camiseta Tour de Francia verde hombre - M / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;Bogotá;Bogotá D.C.;Addi Payment;Low
1894;2024-06-15 13:44:33-05:00;2024-06-15;paid;184.800,00;184.800,00;0,00;29.505,88;ELEVENPRO10;0,00;20000;Perneras (S-M / L-XL);1;59.900,00;NO;0.0;Perneras;web;Sin información;Sin información;Addi Payment;Low
1897;2024-06-15 15:59:39-05:00;2024-06-15;paid;139.900,00;124.900,00;15.000,00;19.942,02;ELEVENPRO10;0,00;80393;Camiseta Tour de Francia verde hombre - XL / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;Bogotá;Bogotá D.C.;Addi Payment;Low
1898;2024-06-15 16:58:27-05:00;2024-06-15;paid;139.900,00;124.900,00;15.000,00;19.942,02;ELEVENPRO10;0,00;80394;Camiseta Tour de Francia azul hombre - M / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;Pereira;Risaralda;Addi Payment;Low
1899;2024-06-15 18:31:06-05:00;2024-06-15;paid;139.900,00;124.900,00;15.000,00;19.942,02;ELEVENPRO10;0,00;80394;Camiseta Tour de Francia azul hombre - M / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;Bogotá;Bogotá D.C.;Addi Payment;Low
1901;2024-06-15 19:30:37-05:00;2024-06-15;paid;249.800,00;249.800,00;0,00;39.884,03;ELEVENPRO10;0,00;80394;Camiseta Tour de Francia azul hombre - M / Manga corta;2;124.900,00;NO;0.0;Camisetas;web;Bogotá;Bogotá D.C.;Addi Payment;Low
1903;2024-06-15 20:44:59-05:00;2024-06-15;paid;139.900,00;124.900,00;15.000,00;19.942,02;ELEVENPRO10;0,00;80394;Camiseta Tour de Francia azul hombre - M / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;Palmira;Valle Del Cauca;Addi Payment;Low
1904;2024-06-15 23:27:09-05:00;2024-06-15;paid;305.520,00;305.520,00;0,00;0,00;ELEVENPRO10;0,00;26907;Enterizo Ciclismo dama - Black / S;1;305.520,00;NO;0.0;Enterizo;web;Duitama;Boyacá;Addi Payment;Low
1905;2024-06-16 04:22:23-05:00;2024-06-16;paid;414.800,00;414.800,00;0,00;19.942,02;ELEVENPRO10;0,00;80393;Camiseta Tour de Francia verde hombre - S / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;Sin información;Sin información;Addi Payment;Low
1905;2024-06-16 04:22:23-05:00;2024-06-16;paid;414.800,00;414.800,00;0,00;19.942,02;ELEVENPRO10;0,00;1217;Pantaloneta Estelar Opa - S;1;289.900,00;NO;0.0;Pantalonetas;web;Pasto;Nariño;Addi Payment;Low
1909;2024-06-16 11:19:46-05:00;2024-06-16;paid;289.900,00;289.900,00;0,00;0,00;ELEVENPRO10;0,00;3439;Pantaloneta Estelar - M;1;289.900,00;NO;0.0;Pantalonetas;web;Mariquita;Tolima;Wompi;Low
1919;2024-06-17 13:54:14-05:00;2024-06-17;paid;249.800,00;249.800,00;0,00;39.884,03;ELEVENPRO10;0,00;80394;Camiseta Tour de Francia azul hombre - M / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;Sin información;Sin información;Wompi;Low
1919;2024-06-17 13:54:14-05:00;2024-06-17;paid;249.800,00;249.800,00;0,00;39.884,03;ELEVENPRO10;0,00;14394;Camiseta Tour de Francia azul mujer - S / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;El Cerrito Valle;Valle Del Cauca;Wompi;Low
1922;2024-06-17 14:40:02-05:00;2024-06-17;paid;139.900,00;124.900,00;15.000,00;19.942,02;ELEVENPRO10;0,00;80394;Camiseta Tour de Francia azul hombre - XL / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;Corozal;Sucre;Addi Payment;Low
1925;2024-06-17 15:21:39-05:00;2024-06-17;paid;139.900,00;124.900,00;15.000,00;19.942,02;ELEVENPRO10;0,00;80394;Camiseta Tour de Francia azul hombre - XS / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;Ibagué;Tolima;Addi Payment;Low
1926;2024-06-17 16:05:55-05:00;2024-06-17;paid;139.900,00;124.900,00;15.000,00;19.942,02;ELEVENPRO10;0,00;80393;Camiseta Tour de Francia verde hombre - M / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;Cali;Valle Del Cauca;Addi Payment + Wompi;Low
1928;2024-06-17 16:19:12-05:00;2024-06-17;paid;139.900,00;124.900,00;15.000,00;19.942,02;ELEVENPRO10;0,00;80393;Camiseta Tour de Francia verde hombre - L / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;Turbaco;Atlántico;Addi Payment + Wompi;Low
1929;2024-06-17 16:45:23-05:00;2024-06-17;paid;249.800,00;249.800,00;0,00;39.884,03;ELEVENPRO10;0,00;80394;Camiseta Tour de Francia azul hombre - S / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;Sin información;Sin información;Addi Payment + Wompi;Low
1929;2024-06-17 16:45:23-05:00;2024-06-17;paid;249.800,00;249.800,00;0,00;39.884,03;ELEVENPRO10;0,00;14394;Camiseta Tour de Francia azul mujer - S / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;Pamplona;Norte De Santander;Addi Payment + Wompi;Low
1930;2024-06-17 16:52:26-05:00;2024-06-17;paid;249.800,00;249.800,00;0,00;39.884,03;ELEVENPRO10;0,00;80394;Camiseta Tour de Francia azul hombre - M / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;Envigado;Antioquia;Addi Payment;Low
1930;2024-06-17 16:52:26-05:00;2024-06-17;paid;249.800,00;249.800,00;0,00;39.884,03;ELEVENPRO10;0,00;80393;Camiseta Tour de Francia verde hombre - M / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;Sin información;Sin información;Addi Payment;Low
1944;2024-06-17 22:05:38-05:00;2024-06-17;paid;249.800,00;249.800,00;0,00;39.884,03;ELEVENPRO10;0,00;80394;Camiseta Tour de Francia azul hombre - M / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;Sin información;Sin información;Addi Payment;Low
1944;2024-06-17 22:05:38-05:00;2024-06-17;paid;249.800,00;249.800,00;0,00;39.884,03;ELEVENPRO10;0,00;14394;Camiseta Tour de Francia azul mujer - M / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;Bogotá;Bogotá D.C.;Addi Payment;Low
1945;2024-06-17 22:26:37-05:00;2024-06-17;paid;174.940,00;174.940,00;0,00;19.942,02;ELEVENPRO10;5.560,00;80394;Camiseta Tour de Francia azul hombre - XL / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;Sin información;Sin información;Addi Payment;Low
1945;2024-06-17 22:26:37-05:00;2024-06-17;paid;174.940,00;174.940,00;0,00;19.942,02;ELEVENPRO10;5.560,00;81505727;Calcetines tejidos - XL / White;1;27.800,00;NO;0.0;Calcetines;web;Copacabana;Antioquia;Addi Payment;Low
1945;2024-06-17 22:26:37-05:00;2024-06-17;paid;174.940,00;174.940,00;0,00;19.942,02;ELEVENPRO10;5.560,00;81505727;Calcetines tejidos - XL / Red whine;1;27.800,00;NO;0.0;Calcetines;web;Sin información;Sin información;Addi Payment;Low
1948;2024-06-18 08:27:40-05:00;2024-06-18;paid;249.800,00;249.800,00;0,00;39.884,03;ELEVENPRO10;0,00;80393;Camiseta Tour de Francia verde hombre - L / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;Sin información;Sin información;Wompi;Low
1948;2024-06-18 08:27:40-05:00;2024-06-18;paid;249.800,00;249.800,00;0,00;39.884,03;ELEVENPRO10;0,00;14394;Camiseta Tour de Francia verde mujer - M / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;Bogotá;Bogotá D.C.;Wompi;Low
1950;2024-06-18 09:17:06-05:00;2024-06-18;paid;139.900,00;124.900,00;15.000,00;19.942,02;ELEVENPRO10;0,00;80393;Camiseta Tour de Francia verde hombre - S / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;Sevilla;Valle Del Cauca;Addi Payment;Low
1952;2024-06-18 11:42:18-05:00;2024-06-18;paid;499.600,00;499.600,00;0,00;79.768,07;ELEVENPRO10;0,00;80393;Camiseta Tour de Francia verde hombre - XL / Manga corta;2;124.900,00;NO;0.0;Camisetas;web;Bogotá;Bogotá D.C.;Addi Payment;Low
1952;2024-06-18 11:42:18-05:00;2024-06-18;paid;499.600,00;499.600,00;0,00;79.768,07;ELEVENPRO10;0,00;14394;Camiseta Tour de Francia azul mujer - S / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;Sin información;Sin información;Addi Payment;Low
1952;2024-06-18 11:42:18-05:00;2024-06-18;paid;499.600,00;499.600,00;0,00;79.768,07;ELEVENPRO10;0,00;14394;Camiseta Tour de Francia azul mujer - XS / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;Sin información;Sin información;Addi Payment;Low
1953;2024-06-18 11:43:09-05:00;2024-06-18;paid;144.900,00;129.900,00;15.000,00;20.740,34;ELEVENPRO10;0,00;80394;Camiseta Tour de Francia azul hombre - XXL / Manga corta;1;129.900,00;NO;0.0;Camisetas;web;Medellín;Antioquia;Wompi;Low
1954;2024-06-18 11:58:54-05:00;2024-06-18;paid;269.800,00;269.800,00;0,00;43.077,31;ELEVENPRO10;0,00;90394;Camiseta Tour de Francia azul hombre - L / Manga larga;1;134.900,00;NO;0.0;Camisetas;web;Sin información;Sin información;Addi Payment;Low
1954;2024-06-18 11:58:54-05:00;2024-06-18;paid;269.800,00;269.800,00;0,00;43.077,31;ELEVENPRO10;0,00;13394;Camiseta Tour de Francia azul mujer - XL / Manga larga;1;134.900,00;NO;0.0;Camisetas;web;Neiva;Huila;Addi Payment;Low
1957;2024-06-18 13:15:49-05:00;2024-06-18;paid;139.900,00;124.900,00;15.000,00;19.942,02;ELEVENPRO10;0,00;14394;Camiseta Tour de Francia azul mujer - S / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;Cartagena;Bolívar;Addi Payment;Low
1959;2024-06-18 15:18:41-05:00;2024-06-18;paid;139.900,00;124.900,00;15.000,00;19.942,02;ELEVENPRO10;0,00;80394;Camiseta Tour de Francia azul hombre - XL / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;Ibague;Tolima;Addi Payment;Low
1966;2024-06-18 19:51:36-05:00;2024-06-18;paid;144.900,00;129.900,00;15.000,00;20.740,34;ELEVENPRO10;0,00;80394;Camiseta Tour de Francia azul hombre - XXL / Manga corta;1;129.900,00;NO;0.0;Camisetas;web;El Cerrito;Valle Del Cauca;Addi Payment;Low
1975;2024-06-19 09:57:02-05:00;2024-06-19;paid;894.300,00;894.300,00;0,00;142.787,39;ELEVENPRO10;0,00;90394;Camiseta Tour de Francia azul hombre - S / Manga larga;2;134.900,00;NO;0.0;Camisetas;web;Sin información;Sin información;Addi Payment;Low
1975;2024-06-19 09:57:02-05:00;2024-06-19;paid;894.300,00;894.300,00;0,00;142.787,39;ELEVENPRO10;0,00;80394;Camiseta Tour de Francia azul hombre - M / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;Bogotá;Bogotá D.C.;Addi Payment;Low
1975;2024-06-19 09:57:02-05:00;2024-06-19;paid;894.300,00;894.300,00;0,00;142.787,39;ELEVENPRO10;0,00;80394;Camiseta Tour de Francia azul hombre - S / Manga corta;3;124.900,00;NO;0.0;Camisetas;web;Sin información;Sin información;Addi Payment;Low
1975;2024-06-19 09:57:02-05:00;2024-06-19;paid;894.300,00;894.300,00;0,00;142.787,39;ELEVENPRO10;0,00;14394;Camiseta Tour de Francia azul mujer - XS / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;Sin información;Sin información;Addi Payment;Low
1977;2024-06-19 11:07:50-05:00;2024-06-19;paid;139.900,00;124.900,00;15.000,00;19.942,02;ELEVENPRO10;0,00;14394;Camiseta Tour de Francia azul mujer - M / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;Moniquirá;Boyacá;Wompi;Low
1980;2024-06-19 12:46:53-05:00;2024-06-19;paid;162.700,00;162.700,00;0,00;21.538,66;ELEVENPRO10;0,00;13394;Camiseta Tour de Francia azul mujer - XL / Manga larga;1;134.900,00;NO;0.0;Camisetas;web;Ibagué;Tolima;Addi Payment;Low
1980;2024-06-19 12:46:53-05:00;2024-06-19;paid;162.700,00;162.700,00;0,00;21.538,66;ELEVENPRO10;0,00;81505727;Calcetines tejidos - XL / Black;1;27.800,00;NO;0.0;Calcetines;web;Sin información;Sin información;Addi Payment;Low
1984;2024-06-19 15:36:24-05:00;2024-06-19;paid;139.900,00;124.900,00;15.000,00;19.942,02;ELEVENPRO10;0,00;80393;Camiseta Tour de Francia verde hombre - XL / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;Sogamoso;Boyacá;Addi Payment;Low
1987;2024-06-19 21:37:06-05:00;2024-06-19;paid;152.700,00;152.700,00;0,00;19.942,02;ELEVENPRO10;0,00;80393;Camiseta Tour de Francia verde hombre - L / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;Sin información;Sin información;Addi Payment;Low
1987;2024-06-19 21:37:06-05:00;2024-06-19;paid;152.700,00;152.700,00;0,00;19.942,02;ELEVENPRO10;0,00;81505727;Calcetines tejidos - L / Black;1;27.800,00;NO;0.0;Calcetines;web;Pasto;Nariño;Addi Payment;Low
1991;2024-06-19 22:19:13-05:00;2024-06-19;paid;139.900,00;124.900,00;15.000,00;19.942,02;ELEVENPRO10;0,00;80394;Camiseta Tour de Francia azul hombre - S / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;Tulua;Valle Del Cauca;Addi Payment;Low
1993;2024-06-20 07:05:18-05:00;2024-06-20;paid;139.900,00;124.900,00;15.000,00;19.942,02;ELEVENPRO10;0,00;80393;Camiseta Tour de Francia verde hombre - L / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;Bogotá;Bogotá D.C.;Addi Payment;Low
1995;2024-06-20 11:29:06-05:00;2024-06-20;paid;139.900,00;124.900,00;15.000,00;19.942,02;ELEVENPRO10;0,00;80394;Camiseta Tour de Francia azul hombre - L / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;Cartago;Valle Del Cauca;Addi Payment;Low
1996;2024-06-20 12:31:30-05:00;2024-06-20;paid;162.700,00;162.700,00;0,00;21.538,66;ELEVENPRO10;0,00;90394;Camiseta Tour de Francia azul hombre - M / Manga larga;1;134.900,00;NO;0.0;Camisetas;web;Tunja;Boyacá;Addi Payment;Low
1996;2024-06-20 12:31:30-05:00;2024-06-20;paid;162.700,00;162.700,00;0,00;21.538,66;ELEVENPRO10;0,00;81505727;Calcetines tejidos - M / Black;1;27.800,00;NO;0.0;Calcetines;web;Sin información;Sin información;Addi Payment;Low
1998;2024-06-20 15:05:44-05:00;2024-06-20;paid;249.800,00;249.800,00;0,00;39.884,03;ELEVENPRO10;0,00;80394;Camiseta Tour de Francia azul hombre - M / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;Sin información;Sin información;Addi Payment;Low
1998;2024-06-20 15:05:44-05:00;2024-06-20;paid;249.800,00;249.800,00;0,00;39.884,03;ELEVENPRO10;0,00;80393;Camiseta Tour de Francia verde hombre - M / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;Cundinamarca, Zipaquirá;Cundinamarca;Addi Payment;Low
2005;2024-06-21 06:01:33-05:00;2024-06-21;paid;251.900,00;251.900,00;0,00;0,00;ELEVENPRO10;0,00;14375;Jersey Slim Beetle - M;1;251.900,00;NO;0.0;Jerseys;web;Cajica;Cundinamarca;Addi Payment;Low
2008;2024-06-21 09:13:17-05:00;2024-06-21;paid;139.900,00;124.900,00;15.000,00;19.942,02;ELEVENPRO10;0,00;80394;Camiseta Tour de Francia azul hombre - L / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;Bogotá;Bogotá D.C.;Addi Payment;Low
2013;2024-06-21 16:23:44-05:00;2024-06-21;paid;289.900,00;289.900,00;0,00;46.286,55;ELEVENPRO10;0,00;3404;Pantaloneta Estelar - M;1;289.900,00;NO;0.0;Pantalonetas;web;Caucasia;Antioquia;Addi Payment;Low
2016;2024-06-21 20:34:41-05:00;2024-06-21;paid;139.900,00;124.900,00;15.000,00;19.942,02;ELEVENPRO10;0,00;80394;Camiseta Tour de Francia azul hombre - M / Manga corta;1;124.900,00;NO;0.0;Camisetas;web;Cali;Valle Del Cauca;Addi Payment;Low
2019;2024-06-21 22:17:35-05:00;2024-06-21;paid;149.900,00;134.900,00;15.000,00;21.538,66;ELEVENPRO10;0,00;90393;Camiseta Tour de Francia verde hombre - XL / Manga larga;1;134.900,00;NO;0.0;Camisetas;web;Rioblanco;Tolima;Addi Payment;Low
